,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
30,-0.1022229959729027,-0.16289274774536053,0.154515671532151,-1.1419963197694627,2.854879376177731,2.2235476792272433,-0.1021997367687732,-0.16199562510045826,0.1544877604871956,1.4305918186178859,1.318981974934955,2.3037514839935236,0.04097785745301649,-0.1837951581236272,0.15369097370638163,0.6249579053359062,1.395460249259502,1.484829641066235,0.15465480472637025,-0.09844610855500464,0.1509724789841893,-0.0012472929700990398,0.8775372142349727,0.559255004736041,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.10559673956339084,-0.16824138750894566,0.15961110305666945,-1.1793816488454807,2.9490566277169235,2.2966445591280387,-0.10557023622482657,-0.16731907822964637,0.15957929905039234,1.4777457998653176,1.362456926153501,2.3795744160364096,0.042318227372809825,-0.18984282110759992,0.1587561768807415,0.645538559459175,1.4414654075902862,1.5337409245601572,0.1597357158844244,-0.10169464207910665,0.15594803367473029,-0.001288947412552633,0.9064573252080841,0.5777102092652523,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.10896748198349249,-0.1735816146206309,0.16470144682676108,-1.216693102937679,3.0431441744506778,2.369637978175887,-0.1089374081932831,-0.17263473012856176,0.16466535827850978,1.524849725396973,1.4058856954769299,2.455301989076004,0.04365579830465565,-0.1958826713322297,0.16381591901782702,0.6660948740134426,1.4874229501911695,1.5825962227241468,0.16480900593174755,-0.10494021157947327,0.16091821665755013,-0.0013306299209795637,0.9353461307216131,0.5961486889877184,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.11233516566249381,-0.17891310426658427,0.16978658045052009,-1.253927446790966,3.137140030962944,2.442524234049875,-0.11230117427220197,-0.17794229406908824,0.1697457907821699,1.5719022741643658,1.4492670629571618,2.5309311269677135,0.04499044454235115,-0.20191445031364416,0.16887005284783477,0.6866261131817419,1.5333316660870346,1.6313939048174997,0.16987438998619653,-0.10818275691602691,0.1658828828006704,-0.001372343942487138,0.9642027819054015,0.6145701094876428,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.11569973538656539,-0.18423552857228975,0.17486638406840305,-1.2910813953956717,3.2310422666933274,2.5152996042395452,-0.11566145782770866,-0.18324148134928095,0.17482045099777493,1.6189021432982746,1.492599825355426,2.606458754892944,0.04632203830530864,-0.20793789930517179,0.17391843289848327,0.7071315444281778,1.5791903643015777,1.6801323512833792,0.17493158095133687,-0.11142222008671548,0.17084188872411346,-0.0014140930747043436,0.9930264399168303,0.632974148700055,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.11906113828508677,-0.18954855663248737,0.1799407403409307,-1.328151614375802,3.3248490056482725,2.587960346315513,-0.11901818398715976,-0.1885320013168851,0.17988919518341825,1.6658480480612954,1.5358827960993469,2.681881799478139,0.047650449754863496,-0.21395275931123106,0.178960915491081,0.7276104385068913,1.624997873794844,1.728809953749751,0.17998028954069534,-0.1146585452159922,0.17579509279613995,-0.0014558810648700423,1.0218162759199756,0.6513604968430942,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.12241932381638092,-0.19485185454158335,0.1850095344357431,-1.3651347203843947,3.4185584260985835,2.6605026982034827,-0.12237127963194122,-0.19381356139325936,0.1849518814144155,1.7127387217967,1.5791148052366424,2.757197188913442,0.04897554701099575,-0.21995877110134252,0.18399735873622045,0.7480620694698152,1.670753043396873,1.7774251150279223,0.18502022430241213,-0.117891678542785,0.18074235512912173,-0.0014977118089082896,1.0505714710626721,0.6697288563473166,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.12577424375285465,-0.2001450854245197,0.19007265401400036,-1.4020272815058168,3.512168760263185,2.7329228784615665,-0.12572067338989912,-0.19908586709770254,0.19000836957845368,1.7595729158736109,1.6222946993854288,2.832401853070967,0.05029719616946518,-0.22595567522426402,0.18902762252909647,0.7684857146732095,1.7164547417374596,1.8259762491086735,0.1900510916442919,-0.1211215684079526,0.18568353757504946,-0.0015395893504913814,1.079291216451481,0.6880789417820145,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.12912585216554695,-0.20542790946809764,0.195129989216132,-1.4388258176649174,3.6056782939791674,2.8052170865608943,-0.12906629562740526,-0.20434862207217927,0.19505852137036195,1.8063493996285018,1.6654213416811567,2.907492723622667,0.051615261319355864,-0.23194321202224863,0.19405156854445174,0.7888806547829567,1.7621018571720537,1.8744617811559832,0.195072595859246,-0.12434816524122883,0.19061850372067582,-0.0015815178800911531,1.1079747131245674,0.7064104797785502,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.1324741053834507,-0.21069998398961337,0.20018143262125462,-1.4755268016139413,3.699085365793548,2.877381503434014,-0.13240807843457947,-0.209601528111181,0.20010220028260914,1.853066960219,1.7084936116516456,2.9824667340732853,0.05292960455244379,-0.23792112164783738,0.19906906022729753,0.8092461738787409,1.8076932975540672,1.9228801473898696,0.20008443916442453,-0.12757142152763865,0.19554711887854362,-0.0016235017290186068,1.1366211720009642,0.7247232088315447,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.1358189619316546,-0.21596096353681019,0.20522687918447705,-1.5121266604044068,3.7923883655694413,2.9494122922480264,-0.1357459556045209,-0.2148442851963309,0.2051392715919166,1.8997244024020195,1.7515104050296921,3.057320819724361,0.05424008596639025,-0.24388914408286813,0.20407996277979532,0.829581559638544,1.8532279898771429,1.971229794876306,0.2050863217521452,-0.13079129175662177,0.20046925007427252,-0.0016655453593276226,1.165229813808382,0.7430168789972507,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.1391603826462129,-0.22121049972280749,0.21026622635840508,-1.5486217727536709,3.8855857371424802,3.021305597275735,-0.13907986265893327,-0.22007659149701478,0.21016960237366952,1.9463205489142585,1.7944706340567536,3.1320519182445583,0.05554656372977227,-0.24984701914018062,0.2090841431756372,0.8498861028023176,1.8987048809922435,2.0195091820955144,0.21007794174525452,-0.1340077325147707,0.20538476606063835,-0.001707653389673781,1.1937998691647327,0.7612912524469312,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.14249833058956493,-0.2264482413590382,0.21529937400667573,-1.5850084710272352,3.9786759764059,3.0930575449056414,-0.14240973682143931,-0.22529814340905882,0.21519306148492495,1.99285424017345,1.8373732272328382,3.2066569695543157,0.056848894077262686,-0.2557944864848109,0.21408147014336104,0.8701590974462153,1.9441229371135806,2.06771677863189,0.21505899525980915,-0.13722070241654016,0.21029353730138448,-0.0017498305807031773,1.2223305784859766,0.7795461030555806,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.1458327710239376,-0.23167383450097664,0.22032622437790692,-1.6212830418700834,4.071657630724381,3.1646642440260373,-0.14573551700575088,-0.23050863558285,0.2202095195560828,2.0393243341742737,1.8802171292244938,3.2811329159126577,0.05814693132613373,-0.2617312856496306,0.21907181415823798,0.8903998410155834,1.9894811436759647,2.1158510651195925,0.22002917643674536,-0.1404301620820028,0.21519543596338603,-0.001792081832370292,1.2508211919418963,0.7977812162708494,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.14916367139126252,-0.23688692248363652,0.2253466820864011,-1.6574417266793788,4.164529298497045,3.236121786335667,-0.14905714380534524,-0.23570776095047224,0.22521884898330036,2.0857297064048765,1.9230013007892177,3.3554767020278664,0.059440527895639986,-0.26765715605040863,0.22405504743489782,0.9106076343277342,2.03477850523157,2.1639105332170177,0.2249881774700772,-0.1436360741198683,0.2200903359095318,-0.0018344121826908179,1.2792709694159912,0.8159963890133682,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.15249100129251517,-0.24208714595744554,0.230360654092207,-1.6934807220828039,4.257289628707023,3.3074262466571214,-0.15237455948279324,-0.24089521075320186,0.2302209239205407,2.132069249759888,1.9657247186966416,3.429685275167592,0.06072953432677822,-0.2735718370009863,0.22903104391959353,0.930781781573413,2.0800140453430638,2.211893685578901,0.22993568863543834,-0.1468384031100071,0.224978112691256,-0.0018768268064872718,1.3076791804633598,0.8341914295741801,0.0,0.0,0.0,0.0,0.0,0.0
